Response_ID,worker_type_core,understand_contract,entity_tenure_total_months,workplace_satis_core,trust_leadership_core,living_wage_tf_core,conditions_rate_core,safety_core,accident_last_year,covid_safety_measures_core,return_next_season_core,pressure_to_work_core,factory_recommend_tf_score
R_1gSLm7tEZ83CX0Q,Temporary,Yes,8,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_Do6DUFaeIH6Q2gF,Permanent,Yes,24,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Somewhat agree,Yes,Somewhat agree,1
R_1i2IuEF3PYJOqnA,Don't know,Yes,11,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1FyuzAPHHFQ27AI,Permanent,Yes,24,Very satisfied,Yes,Yes,Somewhat bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3E9DOBDKIIYTtc0,Temporary,Yes,170,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2fI46LZ2NcHE633,Permanent,Yes,60,Somewhat dissatisfied,Don't know,Yes,Somewhat bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2to0EyBaTgD5Suj,Temporary,Yes,4,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2zu7LxpqbPOhJZw,Permanent,Yes,60,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_qWPBbsDlRbvgLN7,Permanent,Yes,5,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Strongly Agree,Yes,Strongly disagree,1
R_UtfMYJHCGxve8ed,Permanent,Yes,36,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,Yes,Strongly Agree,Yes,Strongly disagree,1
R_UfLe1ejd0u5g6QN,Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_264kD6B1sLB3C0G,Permanent,Yes,48,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2B4mWr25RERevtS,Permanent,Don't know,108,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1GBmw26oAQhvykK,Temporary,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_1EgOYctmFBxbQSA,Permanent,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_28HEqtE6q3n3S3J,Permanent,Yes,24,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2PicCHoQHUNjKP6,Permanent,Yes,9,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,Yes,Strongly Agree,Yes,Strongly disagree,1
R_SK54FaF2l6CvNjH,Temporary,Yes,18,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_11d6id1dLhgLt9m,Permanent,Yes,5,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1qg1NVZPRbTdbC4,Permanent,Yes,84,Very satisfied,Yes,Don't know,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_UX4GE4GLozuUCQ1,Permanent,Yes,108,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2WD1gKCJlJkD4af,Temporary,Yes,14,Somewhat Satisfied,Don't know,No,Neither good or bad,Agree nor disagree,No,Strongly Agree,Yes,Somewhat disagree,0
R_3hzOWYD6cXxgY7H,Temporary,Yes,48,Somewhat Satisfied,No,Yes,Somewhat good,Somewhat agree,No,Agree nor disagree,Yes,Strongly Agree,1
R_25Qw6RBVRuxpAcZ,Temporary,Yes,10,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_pSstjCCs6Ag3cOZ,Permanent,Yes,96,Very satisfied,Don't know,No,Neither good or bad,Strongly Agree,No,Somewhat agree,Yes,Somewhat disagree,1
R_3PNvQT1KuITEcLq,Temporary,Yes,24,Somewhat Satisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_qUCO21GOsaWyzPX,Permanent,Yes,120,Neither satisfied nor dissatisfied,No,No,Somewhat bad,Agree nor disagree,No,Strongly Agree,Yes,Strongly disagree,0
R_3mZ6MKDGqKnizOF,Permanent,Don't know,132,Very satisfied,No,Yes,Somewhat good,Somewhat agree,No,Somewhat agree,Yes,Somewhat disagree,1
R_cApx7nFdRMPBSfL,Permanent,Yes,36,Somewhat dissatisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1Le75WYz57ZV5AE,Don't know,Yes,17,Somewhat dissatisfied,Yes,Don't know,Neither good or bad,Strongly Agree,Yes,Strongly disagree,Don't know,Strongly disagree,0
R_3QMMkXsU2LKGvja,Temporary,No,24,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_1NmIH8jXljZu9H6,Permanent,Yes,132,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2fg5q5Jct3og2hN,Don't know,Yes,1,Very satisfied,Don't know,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1FFnIPbRTvLlwZU,Permanent,Yes,144,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2TpzQ5A5kCROt6p,Permanent,Yes,132,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2CNX9RDjrZqis3Y,Permanent,Yes,288,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_2z8TXLx8ngq3dkl,Permanent,Yes,240,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3QMcQf63xOlZL8v,Temporary,Yes,120,Neither satisfied nor dissatisfied,No,No,Somewhat good,Strongly disagree,No,Strongly Agree,Yes,Strongly disagree,0
R_1duwdc83YLCC1pY,Permanent,Yes,156,Very satisfied,Yes,Yes,Very good,Strongly Agree,Yes,Strongly Agree,Yes,Strongly disagree,1
R_5teF6hxUHPRITOF,Temporary,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2VjMJjsLXqKJMSR,Permanent,Don't know,168,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_232grc3vjmiwn21,Temporary,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_eS6I6rYAnRo0s9P,Temporary,Yes,8,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_ThIFZE2GfB67Ja9,Temporary,Don't know,12,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_xsA8cXN8HyTJQgV,Permanent,Don't know,54,Neither satisfied nor dissatisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2S3xgjojGVht8Gl,Permanent,Yes,4,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1kNB3Ae5iduqgmP,Permanent,Yes,21,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3HUJ6lPxlqSliqo,Temporary,Yes,12,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1n1G13M6mBmsU7A,Permanent,Yes,96,Very satisfied,No,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly Agree,1
R_3oHodOLfj4Lt0LS,Permanent,Yes,16,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1Q6KSmUCZD2PU0k,Permanent,Yes,48,Neither satisfied nor dissatisfied,No,Yes,Neither good or bad,Strongly disagree,Yes,Strongly Agree,Don't know,Strongly disagree,1
R_3HIgmCtPAOBGxMt,Permanent,Yes,5,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_25AWohOT4y72By9,Permanent,Yes,1,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3estdj93pgAUCQX,Permanent,Yes,30,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,1
R_1rAHcAM8AXs1Ljl,Permanent,Yes,13,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1E4ZcrddG8QYX10,Permanent,Yes,3,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_3qma12fxHq0Cybs,Permanent,Yes,30,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_vv72ae06ZxZF5YJ,Permanent,Yes,28,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_eD8mIxlDnC1C2xb,Temporary,Yes,18,Neither satisfied nor dissatisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Don't know,Strongly disagree,1
R_2v1FkpEsLsRoOWU,Permanent,Yes,24,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2rAsD2ktR1bt2Cv,Permanent,No,31,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2COk5wHKZMytHxS,Permanent,Yes,29,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat disagree,No,Agree nor disagree,Yes,Strongly disagree,1
R_Zl5Vm9nl0rz1Zdf,Permanent,Yes,35,Very satisfied,Yes,Yes,Very good,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,1
R_beZGHWtYh0OyTGp,Permanent,Yes,12,Somewhat Satisfied,No,No,Neither good or bad,Agree nor disagree,No,Agree nor disagree,Yes,Strongly disagree,1
R_1Ntv1bD7qts1uDA,Permanent,Yes,12,Very satisfied,Yes,Don't know,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3w5UdwEPYR5Kp1f,Permanent,Yes,11,Very satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_uayuUhiy21iEcx3,Permanent,Yes,31,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,1
R_2pQu0e0mk0VT6OH,Permanent,Yes,23,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,Yes,Strongly Agree,Yes,Strongly disagree,1
R_1jdr3yduVStEEW7,Permanent,Yes,6,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3dLjGw64a1gPmZn,Permanent,No,7,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3kpkBUJTK8Jdzdl,Permanent,Yes,24,Very satisfied,Refused,No,Somewhat good,Agree nor disagree,No,Strongly Agree,Yes,Strongly disagree,1
R_2cBj7mErjviXoUQ,Permanent,Yes,14,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3Ptv0XUfFKCxIvg,Permanent,Yes,24,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Somewhat agree,1
R_1i9YdpNBLSUsldp,Permanent,Yes,6,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2CdNNoiszBerGqQ,Permanent,Yes,13,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly disagree,Yes,Strongly disagree,1
R_2YWDSQiKtI24A7k,Permanent,No,6,Somewhat Satisfied,Yes,No,Somewhat bad,Agree nor disagree,No,Strongly Agree,Yes,Strongly disagree,1
R_ykeoD8CkUClpvBT,Permanent,Yes,30,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_XHW2y91W8r5V8BP,Permanent,Yes,6,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,1
R_1gUyByYhmUNFMmF,Temporary,Yes,2,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,Somewhat disagree,Yes,Strongly disagree,1
R_1o4OuSopQHqWrJD,Permanent,Yes,48,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2qmaq3GprQToitu,Permanent,Yes,132,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Somewhat disagree,No,Strongly Agree,Yes,Somewhat disagree,0
R_24w7p08GVaTETfd,Permanent,Yes,32,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1f75YW6M1aF8njz,Temporary,Yes,12,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1oImGZ2UDewGzzK,Permanent,Yes,16,Somewhat Satisfied,Yes,No,Neither good or bad,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,1
R_2fkzzBdEgtPYubr,Permanent,Yes,20,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3hhdNTykoViKsxo,Permanent,Yes,12,Somewhat Satisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_Y3N8jVQ0m0kXzoJ,Permanent,Yes,36,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1dE0PQzBStcIiNU,Permanent,Yes,16,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Agree nor disagree,No,Somewhat agree,Yes,Neither agree nor disagree,1
R_dbxDEIVy4ZaFMsN,Permanent,Yes,30,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Somewhat agree,Yes,Somewhat agree,Yes,Somewhat agree,1
R_3oMc8AeZWVPlCed,Permanent,Yes,18,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_248lZt61BoO5mG3,Permanent,Yes,12,Somewhat Satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3sgFDjyLQOqes6c,Permanent,Yes,24,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_324TvcEQn5eCyxz,Permanent,Yes,36,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_1FmKX7n8YNf8kCH,Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_1dKvfBbvXQsiRG5,Permanent,Yes,32,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_3G1lJAdjmTZxYn7,Permanent,Yes,26,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Somewhat agree,1
R_2v1FsfLKdvgyL9u,Permanent,Yes,12,Somewhat Satisfied,Don't know,Yes,Somewhat bad,Somewhat agree,No,Strongly disagree,Yes,Somewhat agree,1
R_2bN73Dej7m6Erll,Permanent,Yes,20,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_29tYDpLLUJXax4w,Temporary,Yes,12,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3rIdm8BwvSn2OI4,Don't know,Yes,42,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2CQdDD8GExn0Vyh,Permanent,Yes,30,Very satisfied,Yes,No,Somewhat good,Somewhat agree,No,Strongly Agree,Yes,Strongly disagree,1
R_SWauNGS71Q32OWZ,Permanent,Yes,48,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Neither agree nor disagree,1
R_cwJks6D3w2XCzh7,Permanent,Yes,4,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Agree nor disagree,No,Somewhat disagree,Yes,Neither agree nor disagree,1
R_3kFhFdhx3n718fN,Permanent,Yes,5,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3FW3bVKlCJpOjYA,Permanent,No,24,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Somewhat disagree,Yes,Strongly disagree,1
R_3lFHPMLkS9vRcxL,Permanent,Yes,24,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Somewhat disagree,No,Somewhat disagree,No,Somewhat agree,0
R_2y1rHmxOMPXNqNo,Permanent,No,13,Somewhat dissatisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Strongly disagree,No,Strongly Agree,1
R_2e41K4yeLeRSDYw,Permanent,No,7,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1nOXlo32OyPv1g4,Permanent,Yes,14,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Somewhat agree,Yes,Strongly disagree,1
R_2400DWSi5xkZiS8,Temporary,Yes,7,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2QPvZa305SRd7mS,Temporary,Yes,24,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3CZeN1c397zTM5r,Permanent,Yes,84,Somewhat Satisfied,Don't know,No,Neither good or bad,Somewhat agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3O82yzbqGA0Pbdi,Permanent,Yes,12,Very satisfied,Yes,Yes,Somewhat good,Somewhat disagree,No,Strongly Agree,Yes,Neither agree nor disagree,1
R_VISNtqhVgzK1p8B,Permanent,Yes,24,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_26vup4CmFCYkJ0t,Permanent,Yes,120,Very satisfied,Yes,No,Very good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_1LIIbz25Ezem4Im,Permanent,Yes,18,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Agree nor disagree,Yes,Strongly disagree,1
R_10GbXMtc3a8KkEr,Permanent,Yes,7,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_1g6gii40JFIOncU,Permanent,Yes,31,Very satisfied,Yes,Yes,Neither good or bad,Agree nor disagree,No,Somewhat agree,Yes,Strongly disagree,1
R_3MPX8HyAWUMF3Vk,Don't know,Yes,10,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3MArxaQ51pcpl7l,Temporary,Yes,8,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1LoZOHaU9hcHguP,Permanent,Yes,12,Very satisfied,Yes,No,Neither good or bad,Agree nor disagree,No,Somewhat agree,Yes,Strongly disagree,1
R_10IyurRuTGZpeZk,Temporary,Yes,1,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_3luhdesHeCAqwFW,Temporary,Yes,1,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,Strongly Agree,No,Strongly disagree,1
R_R9ruLHgGQGFV3od,Temporary,Yes,15,Somewhat Satisfied,Yes,No,Very good,Strongly Agree,No,Strongly disagree,Yes,Strongly disagree,1
R_33wH8LykavlRxew,Permanent,Yes,60,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Strongly disagree,Yes,Strongly disagree,0
R_2rPijPFDOTwsnQI,Permanent,No,24,Very satisfied,Yes,No,Neither good or bad,Somewhat agree,Yes,Somewhat agree,No,Somewhat agree,1
R_DDaz3QKFKnQhRMB,Permanent,Yes,24,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,Yes,Somewhat disagree,Yes,Somewhat agree,1
R_30uhuhicP3Iqo9D,Permanent,Yes,59,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1DVd2hcRiKQGayL,Permanent,Yes,72,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1JQLVtiOLPz9UJW,Temporary,No,11,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2uICGRcssI7CtwX,Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,Yes,Strongly Agree,Yes,Strongly disagree,1
R_4OP8BYJHmtPBDLb,Permanent,Yes,6,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2R1BW4dqA8mU87V,Permanent,Yes,36,Somewhat Satisfied,Yes,No,Neither good or bad,Agree nor disagree,No,Agree nor disagree,Don't know,Somewhat disagree,1
R_CmhypliJFu2bApb,Permanent,Yes,20,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_SPeZK3PKGzrSxnX,Permanent,No,32,Neither satisfied nor dissatisfied,No,No,Somewhat bad,Strongly Agree,No,Strongly disagree,No,Somewhat agree,1
R_3LeZjcpHECUEqFr,Temporary,Yes,3,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1QKOrANR9sd6SzC,Permanent,Yes,3,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Strongly Agree,Yes,Strongly disagree,1
R_21BY5UsxZgkEt4Z,Permanent,Yes,26,Somewhat dissatisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_3sBL5XMizVEaSrd,Permanent,Yes,31,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_5BH0wBujLqarVfz,Permanent,Yes,30,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1DM9dQoKIc6dO27,Permanent,Yes,24,Somewhat Satisfied,Yes,No,Neither good or bad,Agree nor disagree,No,Strongly disagree,Yes,Strongly disagree,1
R_1rIeNeAtVPsBhvu,Permanent,Yes,8,Somewhat Satisfied,Yes,No,Neither good or bad,Somewhat agree,No,Somewhat agree,Yes,Neither agree nor disagree,1
R_27VxdXfZYSRkOBq,Permanent,Yes,5,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_3fcmW5LVoNBj3b6,Permanent,Don't know,36,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,Yes,Somewhat agree,Yes,Strongly disagree,1
R_SZdiyRlwkWdPuNz,Permanent,Yes,8,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Somewhat agree,1
R_5nGz4WboqKeXUbv,Permanent,Yes,32,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_RF7iDUAOc7FThlv,Permanent,Yes,20,Somewhat Satisfied,No,Yes,Neither good or bad,Agree nor disagree,No,Strongly Agree,Yes,Strongly disagree,1
R_3r0dN7vcKOY9wGC,Permanent,Yes,5,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
R_2w4tlGm2ZM0Jv9o,Permanent,Yes,32,Very satisfied,Yes,No,Very good,Agree nor disagree,Yes,Strongly Agree,Don't know,Strongly disagree,1
R_2Pdn7cJTjI9WdL8,Permanent,Yes,30,Very satisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,Agree nor disagree,Yes,Somewhat agree,1
R_3fqII5MkLREh6Po,Permanent,Yes,27,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,Somewhat disagree,Don't know,Strongly disagree,1
R_1gNQNjqjfuEPcD4,Permanent,Yes,36,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1dg02pjJyOlfIrY,Permanent,Yes,14,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,Strongly Agree,Yes,Somewhat disagree,1
R_2CON0OnVgjQuvXG,Permanent,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_ahfe4DDXJUgBW81,Permanent,Yes,12,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_11WLoZB2UbcBYSZ,Permanent,Yes,36,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Agree nor disagree,No,Agree nor disagree,Yes,Strongly disagree,1
R_2pWVeY5BOXWoDw0,Permanent,No,30,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,Strongly Agree,Yes,Strongly disagree,1
R_0pTZXVLmXjKrY4x,Permanent,Yes,16,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1OCVmuXxmkT5Qzk,Temporary,Yes,3,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_cHehMEg5N4oij85,Temporary,Yes,32,Very satisfied,Yes,No,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2VRbY64TH248ean,Permanent,Yes,7,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,Strongly Agree,Yes,Strongly disagree,1
R_2tliKTybMnpM4Zc,Permanent,Yes,18,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_1LX4sxnmKRJ3QgF,Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_24rfSktnLEqDf8g,Permanent,Yes,36,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,Strongly Agree,Yes,Strongly disagree,1
R_qIbkoRHWyBO8eXL,Permanent,Yes,30,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,Somewhat agree,Yes,Strongly disagree,1
