Response ID,gender_core,age_core,entity_tenure - Months,conditions_rate_core,safety_core,pressure_to_work_core,factory_recommend_tf_core
R_27go8FR7xsi9zRV,1,38,6,3,5,1,1
R_WxJH9OjoDAkc9tD,0,34,30,4,5,1,1
R_1JUPrgWxN3GKm9O,0,22,15,4,5,1,1
R_sToP7EAT1PxlS7v,1,21,42,4,4,1,1
R_1jlgEaxygAzcQVf,0,20,0,4,5,1,1
R_3GDlGum8s0BlZhi,0,20,12,4,4,1,1
R_3jZqyX5cZrCqEkC,1,40,24,5,5,1,1
R_2R2l8bCkmcldbRj,1,19,12,3,3,1,1
R_3rO3IHkefTEFAuO,1,18,2,3,5,1,1
R_3PoScfb935SGVgK,0,36,10,3,5,1,1
R_OCs0O4LViOqxKyB,1,24,1,4,3,3,1
R_ekOwhzzCWD1GKOZ,1,39,35,3,1,1,1
R_YSantPWLPeXCIIp,1,44,36,4,5,1,
R_2PaQvhn3Z0yL7nx,1,35,1,5,5,4,1
R_2Sq1aCjx7PPlcW7,1,44,32,2,2,1,1
R_3IRyrc13p1iFlof,0,23,5,3,5,1,1
R_1LnHE8CvoiY7Pgd,1,23,14,4,4,1,1
R_2R4k11Aa91mvW1d,0,45,42,4,5,1,1
R_1CkeZtm0Q7N3Bna,1,41,36,3,2,1,1
R_2f9u9awCDPdJLfW,1,19,0,5,5,1,1
R_3lFC8dN531Pxkr4,0,26,60,5,5,1,1
R_Dx8a95kkBtOiXKN,1,20,1,4,5,1,1
R_1IE59Oq0l05FKQa,1,18,1,4,4,1,1
R_1OTd8V2WMpT6rNE,1,21,1,3,3,1,1
R_R5qrkqhoqFwnBtL,1,51,1,3,2,1,1
R_2coWt4N97NRn1r2,1,23,42,3,5,1,1
R_1roF5AoaWptKu27,1,39,2,5,5,1,1
R_3kFaosh9o3R49CA,0,20,12,4,4,1,1
R_1P2dKbHuXMcaZoy,1,25,1,3,4,1,1
R_2qzapTy4uEM0YiV,1,21,18,3,5,1,1
R_1OMOdOYuUcGo0fk,1,46,30,4,5,1,1
R_2S7RtaAtFltzI1m,0,30,32,3,2,5,1
R_3k1k2jLhqkk6KjQ,1,22,12,4,5,5,1
R_3iJS7JDgdpLTuor,0,23,66,3,3,1,1
R_ukN9efSbzXzz5GV,0,33,12,5,5,1,1
R_0MvXiaACxtUMUsF,0,25,2,3,2,1,1
R_2dvcRceMjkOs3yk,0,38,13,4,5,1,1
R_2tnkLBhG1PQqyNu,1,21,17,3,3,2,1
R_2dfKlUYE0LFLO4C,1,25,42,5,4,1,1
R_1XpYjrphjTLAjgl,1,49,60,4,5,1,1
R_3iD93A42lsSReK0,0,31,14,5,5,1,1
R_PNb6BYouO5y7MJ3,0,27,5,3,3,1,1
R_ZwqLdY7m6PFqmWJ,0,41,36,3,1,3,1
R_2TQTLoi5yqg5hVy,0,24,36,3,5,1,1
R_2YWDouX7u2xl9Jm,0,22,6,3,4,2,1
R_viU3p5jqmY8Xg6l,0,33,32,5,5,1,1
R_11jcsCKLKNxnDXh,0,22,12,4,5,4,1
R_1ez0JEvf9RRc6t9,0,18,4,5,5,1,1
R_2wKWv0tMWw9FSh5,1,37,36,3,3,2,1
R_1H5gafwQCFRQ5ZQ,0,31,20,3,5,1,1
R_3IStB9V5nxinsGb,0,18,1,3,5,1,1
R_O6TJLqguss8T10B,0,31,12,5,5,1,1
R_1QFJLAnsatZIjmS,0,19,6,4,5,1,1
R_pK11xMXUaG4bRHb,1,27,14,3,5,1,1
R_1mEHRlO83sTMLFr,1,23,1,5,5,1,1
R_1ms0EoCKeNIXmbe,1,26,27,5,5,1,1
R_BL1xBdJnhmToulP,0,54,3,5,3,1,1
R_2qgtL2QPosULIWg,0,21,3,4,5,1,1
R_1Fes5qKbbgD8J56,1,20,12,4,5,1,1
R_2Xoh1cjjMrTLdrv,0,33,1,3,5,1,1
R_1ewwSykmaJi8oHx,0,22,0,4,5,1,1
R_25Zt0OiaW2zUr0I,0,21,32,4,5,1,1
R_0OFx1gbgJea0jBf,1,23,11,3,5,1,1
R_2WBG9un3n6zugHU,1,26,85,3,3,3,1
R_1r65odWCqWvMLND,0,52,96,5,3,1,1
R_A5skNPc7Bxreu8F,1,21,34,3,3,1,1
R_3luHBFE8lx85beL,0,21,1,5,5,1,1
R_1KrOlqoE8mFPVXj,1,28,1,4,1,1,1
R_1g56XCUeAkB3Bmr,0,52,60,3,5,1,1
R_1Kx1Hz5HNqsTf3c,1,54,33,3,5,1,
R_RPS6Z6moiKS1q81,0,21,2,4,5,1,1
R_cFTY17bBGhylaox,0,34,1,4,5,1,1
R_3HUMbAVXJqQSNNy,0,19,1,3,5,1,1
R_3hszu3FAzOjiFRW,0,30,1,4,5,1,1
R_ab0EUbXZJmcRM6B,0,47,7,3,5,1,1
R_3F20N7qqPquJo2N,0,26,2,4,5,1,1
R_3QGhUSuu4K9jyGO,0,46,39,2,5,3,1
R_2DRIwCSQwBuJ7hJ,1,25,21,4,4,1,1
R_1P6lNUHOqpkm5Ta,1,35,0,2,2,1,1
R_DNAxS4IjMVIYUq5,1,36,5,5,5,1,1
R_3g8kj7A97H5RNkY,0,35,12,3,5,1,1
R_2Yc69qwxt3obrHz,0,42,36,4,5,2,1
R_1Lutuov5krlMZuw,1,39,11,3,5,1,0
R_3EH9YM0weyvVREO,1,27,5,4,5,1,1
R_2dACpMY7yQlb0AV,1,25,12,3,1,1,1
R_yyaxzUvmaDQrUDn,0,20,2,4,5,1,1
R_3CDxkZVKAjO6QTX,1,19,7,5,5,1,1
R_a9m0htm4c7ixzI5,1,38,6,5,5,1,1
R_3rGrE26Fv7BqsHq,0,30,24,3,5,5,1
R_2ErXDJEY4bnWRHZ,0,43,9,4,5,5,1
R_1hSeOXtKetIuoe5,0,18,1,3,5,1,1
R_XNcwRhrhm8XxbLX,0,23,10,5,5,1,1
R_31Nr9w3SgY0XKGT,0,18,1,5,5,1,1
R_294yAqVRLbYh8W4,0,32,12,5,1,1,1
R_3EsVpkiCV8owoZU,0,38,12,3,4,1,1
R_217cWL7exOWPrTD,0,18,2,5,5,1,1
R_ZEqYd1qWAWmBlh7,0,22,0,4,5,1,1
R_ykCprbypaPwSHfP,1,22,12,4,5,1,1
R_1lh2sOtkT6Z7rwF,1,28,25,4,5,1,1
R_3g8bsic8BeyfwZZ,1,35,11,3,5,1,1
R_Aj0eRmAf2eVLmIp,0,26,60,3,5,1,1
R_1LU48p7KirLBwyv,0,33,36,3,4,1,1
R_3HhUEKcWbYgdF7G,0,36,30,3,3,1,1
R_2YWWmmqG11ovBhn,1,23,36,4,5,1,1
R_1ooOVj9FPZSrt1r,1,22,36,3,5,1,1
R_wM2xt95jpnozyHT,1,30,4,3,5,1,1
R_3oFL9JuPEPVNNPi,0,21,12,3,5,1,1
R_1QtNPbYYv0vPJxq,1,46,45,4,5,1,1
R_27PENpvSnFLb6TG,0,29,60,3,5,1,1
R_BWZ6kG8C2QXaUG5,1,21,9,3,5,1,1
R_3nMf2ZWUnZbz2Sp,1,25,7,3,5,1,1
R_1Q9Ggd696CQEdwR,0,20,1,4,5,1,1
R_1mmGS9VbYMCChu7,1,24,6,4,5,1,1
R_24wRdB5P6I33gIa,1,48,11,5,5,1,1
R_UXSycJyXxBaxWMN,1,43,1,4,5,1,1
R_2S152p79yR3BlQJ,0,33,9,4,5,1,1
R_21jqGlHjebEyJgv,0,20,1,5,5,1,1
R_40IzMYTIUYPKOTn,0,24,7,3,5,1,1
R_8czNijabVj7hwnn,0,60,180,3,5,1,1
R_1Ii2XUx3kG8idQG,0,28,11,3,5,5,1
R_3IYUgLTigBgqAB0,0,19,1,4,5,1,1
R_2du0gcTzHWfp3Vk,0,31,5,5,5,1,1
R_24Gl5F7HchQk2HE,0,37,10,4,5,1,1
R_W0Oge38dExE1oOt,0,29,24,4,5,1,1
R_2VpB8FJmNa4idVX,0,27,13,3,5,1,1
R_1Ld4YeAwonzqBhu,0,26,13,3,5,1,1
R_269MLdHU9AOFiSy,0,31,1,5,5,1,
R_1mVseVDN85WFXjL,0,21,8,4,5,1,1
R_24NnojovbBYZSVO,1,35,7,5,5,1,1
R_22sujtfEdtYzB5k,0,18,3,4,4,5,1
R_2axAGYPd4w9zATz,0,20,11,4,4,1,1
R_2rWWWzvlXYKX5PX,0,34,12,3,2,1,1
R_xAFN6ioNnz42813,0,52,30,3,5,1,1
R_2AHcjaJTGQm0Pwl,0,28,42,3,3,3,1
R_2tx0eqOXIeyQFZp,0,48,47,3,5,3,1
R_2uDO4Bcse1yGblf,0,21,1,4,2,4,1
R_cIPCK9OeJMQdhxn,0,48,48,5,5,1,1
R_1gTQofyEULAmyZ7,0,53,30,4,5,2,1
R_21tZyXWyFT7nxUj,0,33,26,1,1,2,1
R_2EtTA2Ue6HqSNlj,0,23,7,3,5,1,1
R_1CpvYkM4Tb1GiJP,0,31,24,3,5,1,1
R_2EntbawocK6JcCD,0,35,60,3,4,1,1
R_1flrPhkPIVY3n7F,0,25,36,3,3,2,0
R_SZAMUZu8H1wimt3,0,22,24,3,3,1,1
R_3oTu92GD8MXNuOk,0,21,24,4,5,1,1
R_r1P7YgyXYRDfKk9,0,31,60,5,5,1,1
R_1QaXIL3XBhIMqyL,0,25,42,4,5,1,1
R_AM8yn1rydLCvxO9,0,22,13,4,3,1,1
R_2zbE2e1FqP3bhTx,1,18,3,5,5,1,1
R_3j8nVS6H5rRVGrB,0,28,120,3,5,1,1
R_1NlVwmlLEBgf1gJ,0,37,1,5,5,1,1
R_1rpioTmku83B4Tj,0,41,47,4,5,1,1
R_2TTM9F6YzununJa,1,48,60,5,5,1,1
R_vxau8NtllX7xSwh,1,37,14,5,5,1,1
R_1FLN5JAFGOR5gKJ,1,42,15,4,5,1,1
R_ZzekmRrk9zC74KR,0,60,84,4,5,1,1
R_1r6zu2Uz4cmlldK,1,53,14,5,3,2,1
R_1rivem8g1OLq46n,1,45,168,5,5,1,1
R_2OTKt5W0gKQ5g0H,1,39,12,5,5,1,1
R_0HPr56tpU9ktA8V,1,27,12,5,5,1,1
R_2gcfXpZ0UHwe4Ol,0,24,15,4,5,1,1
R_27iXP2bgILqcd7a,1,22,36,3,2,1,1
R_2s5P5ABdsqEbWZ0,0,25,12,5,5,2,1
R_1hydhuFku9G7s1k,0,20,1,4,5,1,1
R_2PiAaXYfEWRDMHV,0,26,36,4,5,1,1
R_1dGlX7ckETa9HGx,1,33,12,4,5,1,1
R_qIxWuVpIExH9UpX,0,26,4,4,4,1,1
R_3KpWUYNb5gg93wR,1,28,72,3,5,1,1
R_2YLMnxmJcpButK0,1,30,96,3,5,1,1
R_2ceJtHO2Ysrrb85,1,41,4,4,5,1,1
R_1eDivGvQEZjof22,1,26,1,5,5,1,1
R_2EzzXfdz6qKBorU,0,48,3,5,5,1,1
R_1gcrUbCFHOcnu6O,0,21,13,3,5,1,1
R_1TRKO1WvS4frrLb,0,25,5,4,5,4,1
R_2OYXGj0dvaSIVZG,1,25,36,3,5,1,1
R_p4B7yQFYS4rIfER,0,24,5,5,5,1,1
R_23dXSv6Ytcw3cvU,1,27,1,4,5,1,1
R_1JELZaukW6G1t87,0,45,72,3,5,1,1
R_1LSzKMsdbKKNcMI,0,23,12,5,1,1,1
R_2QfhBWBnNZnzzsg,0,37,60,3,5,1,1
R_3h3fvQYdYoxV3Gu,1,25,36,4,5,1,1
R_3lyMEaXwQTvbLEQ,1,18,3,4,4,1,1
R_AI1S2mC7m8yTShj,0,30,3,5,5,1,1
R_21yUPQ038tzvEHK,0,55,24,4,2,1,1
R_278vaFzCIdPOx51,0,41,18,4,5,1,1
R_yrUGQcSVNA6AZZT,1,27,24,3,2,1,1
R_2CD6uyA0c17CrBg,0,30,20,4,5,1,1
R_3MxoTJpLScNtV0m,1,38,48,3,3,1,1
R_3CT1UGaszgHhh1f,0,26,36,4,5,1,1
R_3hiSrtgsNdgwyLV,1,22,24,4,5,1,1
R_3HS951Xa4Q2nIMw,1,26,18,3,1,1,1
R_1g5rCosWqpGNa16,0,45,12,5,5,1,1
R_2f0wWb00usw7HP6,0,20,5,4,5,1,1
R_2anOhOFusPdQwa7,0,36,18,3,1,1,1
R_3rPzR3TatENJUqr,0,38,18,4,5,1,1
R_0ealtYx79spsbm1,1,23,42,4,5,1,1
R_brZ3JItKUP6Sdot,0,25,90,3,5,1,1
R_XnAs82Dy9UKIPst,0,32,12,4,5,1,1
R_1rHrRLpQuPcxjjm,1,36,60,3,5,1,1
R_1oFOh56kp4ApNsg,0,22,60,4,5,1,1
R_1rwv7HtaoYruzJG,1,19,4,4,5,1,1
R_2ZOHaxPEgDsuPU4,1,30,48,4,5,1,1
R_x95bHsbymPf91f3,1,25,6,3,4,3,1
R_3p8SAJ0avl9u4oI,1,24,5,3,5,1,1
R_5b67ZqqMhYlEPbH,1,25,15,3,5,1,1
R_3oNQ7Vl3AQN3nMO,1,37,48,4,5,1,1
R_1Hdkt22TeXRbB82,0,22,24,4,5,1,1
R_3oAtsxfcgVYdTey,0,25,12,4,5,1,1
R_25ZAdG7JseuSFKZ,0,36,3,5,5,1,1
R_3pli9mHNBU5vBPw,1,30,31,4,5,1,1
R_1rcSelPWXTN0Puu,0,33,10,3,5,1,1
R_aYtm3srfwVLWinn,0,36,18,5,5,1,1
R_3JgyNAeSHWqD0Vm,1,46,84,5,5,1,1
R_3PGMqRFqgkeBytm,0,40,24,4,5,1,1
R_yOQ8WgGvqNkvDDX,1,23,36,4,5,1,1
R_2t3QUfJxfxgnSbr,1,26,30,4,5,1,1
R_1kUlQLfScDk6HrQ,1,25,24,4,5,1,1
R_DuRw15oHyz5foU9,0,44,36,3,5,1,0
R_xF7gIgtUqN8wNbz,1,38,24,3,5,1,1
R_2zBhDMnAwrPSSQP,0,34,9,5,5,1,1
R_3kuI5bXjL1zSTvV,1,25,24,4,5,1,1
R_3GqvrfrM2E9qtY3,1,21,7,4,5,1,1
R_2DM7y8FQvcEE6cX,1,25,30,4,5,1,1
R_2Tn7wZFAMyiPRjm,1,26,24,3,5,4,1
R_1ikhOMLB1z71s1b,1,36,108,4,5,1,1
R_24jT5kmE61RyVIA,0,36,108,4,5,1,1
R_cIOoe17VYqQeug9,0,51,48,4,5,1,1
R_3Dw1ByQByQZmH2c,0,18,4,4,5,1,1
R_Q3V44oZtiyBUh3z,0,25,60,3,5,1,1
R_2dKfS8W8JZkvIuW,0,30,2,4,5,1,1
R_3fGY2OA3bm2t5TG,0,49,2,5,5,1,1
R_3lJErtwzjvFOz9B,1,21,18,4,5,1,1
R_UlrwntA5obIwg5r,0,38,96,3,5,1,1
R_6R7pBp2pgh7ksEx,0,28,24,5,5,1,1
R_1EbYqZlZwkBNB2l,0,28,12,4,5,1,1
R_9WYm54tvKOgFX0d,0,43,10,3,5,1,1
R_21oBsh4Ni4AdBow,0,31,60,4,5,1,1
R_1onBPnK2upTxAS5,1,20,1,5,5,1,1
R_bO9U2h8epfpogZX,0,21,30,3,5,1,1
R_1gFIUZjVCHeI7T4,1,34,12,4,5,1,1
R_2rwe39ciIi5bKVP,1,24,4,4,5,1,1
R_1LLGBuUTGcSukgf,1,23,17,4,5,1,1
R_3EGSB5BdZy4gE0t,1,45,4,4,5,1,1
R_d4mJCWmusXARZlL,0,21,24,4,5,1,1
R_3smq8gqRpviWjF7,0,43,15,4,5,1,1
R_2pJDIWVumvCP4nc,0,32,12,3,5,1,1
R_3F35PuLGbAXh4LQ,0,58,23,4,5,1,1
R_vxHBMv2YEfDTYaZ,0,23,72,4,5,1,1
R_2AZ7DurqwOn2Vu8,0,37,60,5,5,1,1
R_pQ7iHTWPLGwVlg5,1,43,4,4,5,1,1
R_wRi7UKcw4ECSTst,0,28,18,4,5,1,1
R_2trmAFNEQtD3eKi,1,47,4,4,5,1,1
R_PNyToqvVDYzvwwV,0,35,36,4,5,1,1
R_1DUQYsw3bcYn1ZW,1,36,5,5,5,1,1
R_3m8l1SKadjf2Hkk,0,20,13,3,5,1,1
R_YXEkvbE09PGbUml,0,43,18,3,5,1,1
R_2aVoJIXJfOOwwZb,0,20,4,4,5,1,1
R_DwyDKuKDdQLjqa5,0,26,96,4,1,1,1
R_1do6ugdsgnq72RA,0,44,48,4,5,1,1
R_27s3ksbNUjFOyeH,0,22,42,4,1,1,1
R_3ix2od5cnANeamS,0,43,60,4,5,1,1
R_2ZBs1GDgXlchBV1,1,22,24,3,5,1,1
R_WkhbrgV3f7TG4AF,0,22,42,4,1,1,1
R_2QmMlxYVji79fgZ,1,23,13,3,3,1,1
R_1oiDm0pnzDkkwbu,1,22,24,4,5,1,1
R_1gdp1d6GBH3Zfnw,0,25,18,4,5,1,1
R_3DjNFchgbLeg4wv,0,38,48,4,4,1,1
R_dg4FquEYfnjre49,0,20,24,4,5,1,1
R_1FJI8tY92SIY8y5,0,36,24,4,5,1,1
R_1NleDKbwjcpybN2,0,27,51,4,5,1,1
R_2qsEtz9vtH0MvLC,0,36,6,4,5,1,1
R_2ZKzyMnpc1ewkk9,0,24,36,3,4,1,1
R_1HoX6fzSGgWzwM7,0,28,48,4,5,1,1
R_3mn33SLzVff9kEi,0,32,30,4,5,1,1
R_r3dqcJ0ns4h0qsN,1,21,13,4,5,1,1
R_yKP8hgH5A3My49z,1,18,1,5,5,1,1
R_2tF4cdsXjA8WqO9,1,36,6,4,5,1,1
R_3rPvbNGbYpJANag,1,30,30,3,5,1,1
R_2qDyucgLGY5MJnB,0,55,12,3,5,3,1
R_2zkJ6gvWZUnuUai,0,36,96,3,4,1,1
R_3RazLEGhCDzQq1j,0,30,24,3,5,1,1
R_1jBu8HfCxDMmpUM,1,52,36,3,5,4,1
R_2ci8J8OPrBsiu48,1,32,5,4,5,1,1
R_5iGxHZluyCs0RWh,0,50,12,3,5,3,1
R_2RPOIKon2BRlM63,1,28,12,4,4,1,1
R_ukoiZvXUyfWxhJf,0,43,6,4,5,1,1
R_3hGggRGKEgF9gf5,0,36,12,4,2,1,1
R_BuoYhNk17SQrvFv,0,32,24,3,4,1,1
R_1FrjGkTiOoCgbVD,1,30,30,5,5,1,1
R_2fCd1XwGrIP6mAx,0,20,0,4,5,1,1
R_2SBlo3hOcHZsEcU,1,31,0,5,5,1,1
R_1PbCJgIjX66cPAi,0,21,12,4,5,1,1
R_BKFgRxTr6C3bGvL,0,38,30,5,5,1,1
R_1DB8VOnwLyIqSSS,0,42,48,4,5,1,1
R_2TUfniaZCePE4PO,1,30,24,4,3,1,1
R_0jH3D3GuCieqx6F,1,41,42,4,5,1,1
R_C1PwtJXxbjSwpQR,1,26,4,4,5,1,1
R_24wyoU2biAz7MJW,1,32,59,3,3,2,1
R_2rHjubtYxrH1Vss,1,49,24,5,5,1,1
R_DOjEAWAlqxrH1df,1,36,24,4,5,1,1
R_2PzkyTHROsgpjpt,1,47,48,4,5,1,1
R_3PIjK4yFEvshCST,1,50,16,3,5,1,1
R_3KQ4WSbC7FITwqT,1,52,116,4,5,1,1
R_2DLA4V7xNyju8uI,1,20,24,3,5,1,1
R_3j9eMQxBRXdR7Dg,1,55,20,5,5,1,1
R_5sQ1vDvfwNTc5EZ,1,29,48,4,5,1,1
R_33vTzrt7zF1W6TH,1,27,18,4,5,1,1
R_1eRZJOGWE2rYG2V,1,26,24,4,5,1,1
R_diKaivlDHeBaxe9,0,37,4,4,5,1,1
R_1Nw7RB3gNXKCE13,1,43,14,4,3,1,1
R_10q1FvAP2Sn3urO,1,48,24,5,5,1,1
R_2102bhUZIiu4eji,0,37,48,5,5,1,1
R_2PtnmLU6NMK6NgU,1,19,8,4,5,1,1
R_2E3K6ugh2CKlCPM,1,19,5,3,5,1,1
R_23VOFKCKZEu6ul3,1,47,4,5,5,1,1
R_3PtvPYmBLQRdGz2,0,41,11,5,5,1,1
R_3CK4kGOlBtJ9aaZ,1,25,12,4,5,1,1
R_yLcfOeW6I3YvUSl,1,44,72,3,4,1,1
R_2fiJJMFIfhyn25H,1,31,36,5,5,1,1
R_82JBwzwWH4RPd9n,0,21,20,4,5,1,1
R_7WFQi4M12zNP0T7,0,42,60,4,5,1,1
R_2EypcaX2ip3nyfJ,0,32,24,5,5,1,1
R_2uKBMITneQeRuQ4,1,23,3,5,5,1,1
R_2duLcTStsCvGWwu,0,24,24,3,2,1,1
R_334l5vQ3zsg880Q,1,46,1,3,5,1,1
R_STuse9tYLwxBRsJ,1,27,11,5,5,1,1
R_1nTImWQecZxwGyc,0,24,12,5,5,1,1
R_3EfFlmDkqwi1CDW,0,23,59,4,5,1,1
R_1qf8ZWoYONLrmq2,0,37,96,4,5,1,1
R_2CK7EskEvWQbxwf,0,22,18,4,5,1,1
R_qHZZOa0qrxOa0ZX,1,30,168,5,3,1,1
R_1pPBkqrrcoEKeGG,1,50,144,4,5,4,1
R_SP2sL18ffi1Bod3,0,41,8,5,5,1,1
R_3e8Cj6NqUHdwaVj,0,43,156,4,5,1,1
R_C1hPuFvQJxohbWx,1,32,4,3,4,1,1
R_sGdgqij29fBImMF,1,32,120,3,4,1,1
R_2VyjbczwPqJHeEK,0,23,48,4,5,1,1
R_1Kp90HgES79AI0c,0,46,60,4,5,1,1
R_2YYbQnFLQ9YMDgj,0,39,204,3,5,5,1
R_3MsyBII48OWFPTP,1,38,36,3,5,3,1
R_2fKfhtOmriQKsze,0,34,144,4,5,1,1
R_AEXRy81bY78QWVX,0,44,156,3,5,5,1
R_2w5GG9eom248h9q,1,22,48,4,5,1,1
R_PHam24CVj76fDmV,1,38,14,4,5,1,1
R_2f3Be8yYNrm26V0,0,40,132,5,5,3,1
R_3pbBNswrr7tRcmi,0,29,48,5,2,1,1
R_3PLvV4v7cGyZ97P,1,33,132,5,5,1,1
R_8AkxkPtJfGTbrkl,1,22,15,5,4,1,1
R_2amHAU92p1pfAgQ,0,31,100,4,5,2,1
R_2PiD0QGHjKLbQ4t,0,40,52,5,5,1,1
R_3hA8vHv6vWceubQ,1,21,16,5,5,1,1
R_PFn3TfaBCe4Xwyd,1,38,49,5,5,1,1
R_ewwv7KYKz9ikHHX,0,29,126,5,5,1,1
R_2eaJXzPrPMvklmw,1,37,50,4,4,5,1
R_0p1FfdTwe4glStX,0,34,36,5,5,1,1
R_2U9sA4Cie3wOxaX,1,28,84,4,4,1,1
R_qFtELqMrvARYgFj,0,32,96,5,3,2,1
R_392eNuZlBqEImTD,1,36,54,4,5,1,1
R_1kTuHHsGSHqEE7z,1,44,72,4,5,1,1
R_PND0XiYzq5Uz0Up,0,46,132,4,5,1,1
R_YVQPo66X1Pq5cqt,1,32,60,5,5,1,1
R_1Ks5HPCSsMzhAWs,0,35,38,5,5,1,1
R_3JlCK18pgBvix6V,0,26,84,5,5,1,1
R_2RU47T3ZN1bfvzm,0,52,84,5,5,1,1
R_29lZy6Geg90Rsm1,1,30,96,3,4,1,1
R_3L6AJ95jKRwWOY4,0,36,144,5,5,1,1
R_3IS1Ac5oxFqX21y,1,47,52,5,5,4,1
R_yOe3xeSc32rh8zL,0,34,26,5,5,3,1
R_2woaFGhjHxJJCF0,1,36,84,4,1,1,1
R_Y4eMEbSlvzXv1EB,0,50,60,5,5,1,1
R_1dazLx5lNWYvDVG,0,44,60,5,5,1,1
R_zVJ4ZddF9fWvkHL,1,26,48,5,5,1,1
R_10BnM8Fmi96BQNP,0,28,76,5,5,1,1
R_RhuxyNjcHNYxnbj,1,38,48,3,4,1,1
R_2BffCN0QyXSsM34,0,43,7,4,5,1,1
R_UXy7XyvJPmnrnwZ,0,42,40,5,5,1,1
R_1lB2nqPITZ7NdRc,1,36,60,4,5,1,1
R_Y4vwyUBClZWy19f,1,29,60,4,5,1,1
R_Zn9lUSinUUCt7GN,1,19,4,4,5,1,1
R_2SBIZ0EfyvcGsyk,1,29,12,5,5,1,1
R_VJxAKzG4D3OuLxD,0,31,112,4,5,1,1
R_PugKUksdGWJGVSV,1,25,15,5,5,1,1
R_4ItcuMjew8kVovn,1,28,54,5,5,1,1
R_2xKmjhR9kq2Wagj,1,38,132,5,5,3,1
R_2bNokm0kBgfvhVD,0,35,180,4,4,1,1
R_0ikpe876RmAgyYx,1,41,60,5,5,1,1
R_2U9qWEbCLutCLOy,0,30,120,3,3,3,1
R_28TytOKJjzJ7IxO,0,51,156,5,5,1,1
R_1MLKWnL4T7cOMfM,1,29,24,5,5,1,1
R_1f150eemb9FeqF8,0,31,39,5,5,1,1
R_5BZAhtN5XSXIj5v,0,32,96,4,5,1,1
R_qWMcdYRGR2q4vmx,1,39,84,4,5,1,1
R_1lacd4Gv618ipn6,0,28,72,5,5,1,1
R_3G8viP6dAj4JVFH,0,36,144,5,5,1,1
R_1LHybJbzFOQ6IW4,0,30,48,4,5,1,1
R_2cc1OhdrGu7hDnQ,1,43,48,4,5,1,1
R_1ookVFUM0PXMCMe,0,34,180,4,4,1,1
R_2sYGODZZvsrklb6,0,32,8,5,5,1,1
R_1IW48fGYUY2dnxF,1,39,54,5,5,1,1
R_3plmAvTPZ9IRaQ1,0,39,4,4,5,1,1
R_11bEfFizvasVYbx,0,40,132,3,5,1,1
R_2AYXMmh71z4u70F,1,52,204,3,5,1,1
R_2AQOGRb4ch5J7jk,0,45,120,3,4,2,1
R_3qxOcsjqjxmxdZA,0,37,120,5,5,1,1
R_2CpvsK8yI1FtcUN,0,37,24,3,3,4,1
R_2AGpfHSbUzCyJfD,0,30,72,3,4,1,1
R_3oZXoBQkOmeW6iZ,1,41,48,4,5,1,1
R_1ocBmwGskxzSU5b,0,23,1,5,4,1,1
R_1kYPY2B6gpfvi2M,0,34,160,4,5,1,1
R_1MYB7hmALiQMOIZ,1,42,64,5,5,1,1
R_1rPOrR8yVOp4UO5,0,43,204,5,3,1,1
R_2wLbxzrShESl92Q,1,30,84,5,5,1,1
R_2bVL1Uwom7pYkZI,0,35,132,5,5,1,1
R_Z4Pe5d2H9YFSNDr,0,23,4,5,5,1,1
R_31QQjRLkH2C797A,0,27,20,5,5,1,1
R_REPZxfFuirjiOc1,0,40,204,3,5,4,1
R_3oX6fTgV3NzbwYC,1,20,3,5,5,1,1
R_2OTKBUKDBrweJbr,1,44,30,5,5,1,1
R_cCw0hUz8tB8nW0x,0,35,180,5,5,1,1
R_10N0VHFjRnnBPD3,0,28,24,3,5,1,1
R_1IBjyYcl2lcSIdP,1,28,5,4,5,1,1
R_1cTb9YsHJ9e8EdV,0,34,48,5,5,1,1
R_QnWO3dRt0hlUNMt,0,24,9,5,5,1,1
R_O0DYTHUTRrrnO1j,0,23,4,5,5,1,1
R_3GDkQRC6rAnfZWV,0,34,132,5,5,1,1
R_1LnBH6Abm7mnA1c,0,32,52,3,1,1,1
R_1d6RSIwd20T6QLw,0,35,108,5,5,1,1
R_2toi8GPPmQrigyr,1,28,15,3,4,4,1
R_2bJc88qrWlevFtA,0,27,21,5,5,1,1
R_1LqBpFfIbgBqdMi,0,41,84,3,5,2,1
R_STPoqmL9dazBKG5,0,38,67,4,5,2,1
R_2Bg37gpznchfW47,0,26,70,4,5,1,1
R_3L7jto9QErF7w5u,0,26,96,4,4,1,1
R_z12ZuHfGjPo66DT,1,31,6,3,5,2,1
R_3Jt4KCcrFqm3k9z,0,23,68,5,5,1,1
R_3g6CWMogoDFl4ly,1,35,84,5,5,1,1
R_Y5BYZ5gOzaiiP2p,0,35,72,5,5,1,1
R_1q88J0sja3wVHrF,0,26,7,5,5,1,1
R_1Io2KB9aVpHpwVz,1,28,120,5,5,1,1
R_2z6zAaEh50mJcVd,0,29,9,5,5,1,1
R_1mXyvOMrmmN39lf,0,24,60,5,5,1,1
R_1jj1Avt5Ju52AEq,1,37,72,5,5,2,1
R_C8nqyBJX9S55Wql,1,28,84,4,5,1,1
R_3Dti6Vq3vrsHl0n,0,41,144,5,5,1,1
R_1GBM1OaAAze0WR1,0,27,48,4,4,1,1
