Response_ID,workplace_satis_core,trust_leadership_core,living_wage_tf_core,conditions_rate_core,return_next_season_core,factory_recommend_tf_score
R_3fvfUyaUCvP6DFl,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_1FnrJRiP2RWkOlX,Very satisfied,Yes,Yes,Very good,Yes,1
R_XUoAxq3DLbfIFXj,Very satisfied,Refused,Yes,Very good,Yes,1
R_2wh0voXP0n7OBXI,Somewhat Satisfied,No,No,Somewhat good,Yes,1
R_3saXMizY5wJPJvd,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_3smPVLEEYhuE6NR,Somewhat Satisfied,No,No,Very good,Yes,1
R_1l0hjLqAPatiXYk,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_3PBOev64rMDX2Xp,Somewhat Satisfied,Don't know,No,Neither good or bad,Yes,1
R_1FCUhi9Yb13QlTL,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_2WM4IvFax3VaRPH,Very satisfied,No,No,Very good,Yes,1
R_3KC3HQmt4PNMPAZ,Somewhat Satisfied,Don't know,No,Very good,Yes,1
R_2VsFs5SsYFIZlxc,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1FkCnrNPwshWJ4h,Neither satisfied nor dissatisfied,Don't know,No,Somewhat good,Yes,1
R_2xLUPtKdGuaFCKc,Very satisfied,Yes,No,Very good,Yes,1
R_C9sDnXwojFUw25j,Very satisfied,Refused,Yes,Somewhat good,Yes,1
R_1IEGW3xFacuFYjx,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Don't know,0
R_30tWIYfNP1xRUYu,Very satisfied,Don't know,Yes,Somewhat good,Yes,1
R_2czKBLeYqm5a87p,Very satisfied,Yes,Yes,Very good,Yes,1
R_1k0olvYr3tw1TBw,Somewhat Satisfied,Yes,Yes,Very bad,Yes,0
R_3RqDarQ8ybz5WA4,Very satisfied,Yes,No,Very good,Yes,1
R_V1I0sfaQiUL4Dv3,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_28ICDlWK9mD1SrL,Neither satisfied nor dissatisfied,Don't know,Yes,Very good,Yes,1
R_3neLiO7iDqelaJu,Very satisfied,Yes,No,Very good,Yes,1
R_sMZNufDTgMDSaJz,Very satisfied,Yes,No,Somewhat good,Yes,1
R_PFEDvTVN2POrhy9,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_2UgCPjCmi7vj05h,Very satisfied,Yes,Yes,Very good,Yes,1
R_usOOe7mVtdho4Vz,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_2966xTk92qq3F6O,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_3P6O5vX9SDwvmOM,Neither satisfied nor dissatisfied,No,No,Somewhat good,Yes,1
R_2Y505Y5U03BstPM,Very satisfied,No,No,Very good,Yes,1
R_24pHVcX1beQoV8F,Neither satisfied nor dissatisfied,Yes,Yes,Very good,Yes,1
R_3jeNNkvXnLkVKZQ,Neither satisfied nor dissatisfied,Refused,Yes,Neither good or bad,Yes,1
R_ymsFhOczfYtxB5v,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_vZzhBWQyaS5r4hb,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_eqGU02KtHqQdFJf,Very satisfied,Don't know,Yes,Very good,Yes,1
R_2zqhbcPmimP0HZE,Very dissatisfied,Don't know,No,Somewhat good,Don't know,1
R_2uJLV5wSRfI1Xcp,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Don't know,1
R_vfA6syvjVUiBuSJ,Very satisfied,Don't know,Yes,Somewhat good,Yes,1
R_2zwrOM0INvwtA2T,Very satisfied,Yes,Yes,Very good,Yes,1
R_2c2DXoQ2vgZ7iSM,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Don't know,1
R_3CPD8S4PVyvGTiO,Somewhat Satisfied,No,No,Somewhat good,Yes,1
R_eQzoDZ9grGVNYB3,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_3Kx42JmprzTUYVz,Somewhat Satisfied,Yes,No,Very good,Yes,0
R_2zchDYxr8uzc6V3,Neither satisfied nor dissatisfied,No,No,Somewhat good,Yes,1
R_20ZCKvqJSjnwnwA,Very satisfied,Yes,Yes,Very good,Yes,1
R_2XaZF3va1ixVI9W,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_290P9sZJtO0J0aT,Very satisfied,Yes,No,Very good,Yes,1
R_tWoqBTF7UoudhC1,Very satisfied,Yes,Yes,Very good,Yes,1
R_2EfTPFAg8n67xCm,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_24k3HBbvW1mCW65,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_3dRssZPezStyS8i,Very satisfied,Yes,Yes,Very good,Yes,1
R_2YLiOMq38KPZa07,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_1K7nhA4U6uSnutf,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_2wNuWn70gGaU7xy,Very satisfied,Yes,Yes,Very good,Yes,1
R_2QXv8QXHtGxTzHT,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_3lWj5FiipRJZa8Q,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_2zIvmCKYmsUrJzU,Very satisfied,Yes,Yes,Very good,Yes,1
R_3iIsnOEUEMVe2rX,Very satisfied,Yes,Yes,Very good,Yes,1
R_3e81N5HSUjcRTc5,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_2xYt3bdvQ72ohzT,Very satisfied,Yes,Yes,Very good,Yes,1
R_1QGjmesj5rsMa9M,Very satisfied,Yes,Yes,Very good,Yes,1
R_TjQiAm2faU7krhn,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_3lz8OeTBiO4mkKo,Very satisfied,Yes,Yes,Very good,Yes,1
R_5mODul33cncZDi1,Very satisfied,Yes,No,Very good,Yes,1
R_28MrF0J3AUbAWEA,Very satisfied,Yes,Yes,Very good,Yes,1
R_216bnyN4os8mRLJ,Very satisfied,Yes,Yes,Very good,Yes,1
R_WwaUja4Q2sPUX4t,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_81Hcs83kayuDIVb,Very satisfied,Yes,Yes,Very good,Yes,1
R_3k4ZUENTQHiGpkb,Very satisfied,Yes,Yes,Very good,Yes,1
R_129z0ZoOrSRwfBF,Very satisfied,Yes,Yes,Very good,Yes,1
R_7WH1rkel0xAfgBj,Somewhat Satisfied,Yes,No,Neither good or bad,Don't know,1
R_2z75slVHI6rCqoX,Very satisfied,Yes,Yes,Very good,Yes,1
R_1K1qsAlrwv6LH2Z,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_9XE3GfMKVGaIG6l,Very satisfied,Yes,No,Very good,Yes,1
R_2Yapz53MU9b3BME,Very satisfied,Yes,Yes,Very good,Yes,1
R_1LCgGttSuiAWCdZ,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_3kwiCARJyknPPUM,Very satisfied,Yes,No,Somewhat good,Yes,1
R_bQk4ZvcJRyvJS2l,Neither satisfied nor dissatisfied,No,No,Somewhat good,Yes,1
R_3PXqVN1P9bm2QPY,Very satisfied,Yes,No,Neither good or bad,Yes,1
R_2WBa8VUcTY1QAJW,Very satisfied,Yes,Yes,Very good,Yes,1
R_3gT7A3rjKyP11Ta,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_32IKe8P8mWevfBD,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_1CarYJhFb1DelXm,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_sn7VUeoXv66jjMZ,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_iUeKyPLBr5wjQFv,Very satisfied,Yes,No,Very good,Yes,1
R_mZXLpJv7bit0saF,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_fZVIThWJpmnVyJ6,Very satisfied,Don't know,Yes,Somewhat good,Yes,1
R_a9opzOxn2mB3Vgp,Very satisfied,Yes,Don't know,Very good,Yes,1
R_lKxEM9YCYC1no6g,Very satisfied,Yes,Yes,Very good,Yes,1
R_7rjBrdGdvE5hT2E,Very satisfied,Yes,Yes,Very good,Yes,1
R_4PFnyKcSOBtgh0u,Very satisfied,Yes,Yes,Somewhat good,Yes,0
R_8VpS0NSAyHNVB8j,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_95bKAHnNMiwy9Vs,Very satisfied,Yes,Yes,Very good,Yes,1
R_d1zSnCqBYWnunsp,Somewhat Satisfied,Yes,No,Somewhat good,No,0
R_54EcN1Wgy6aEDYz,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_bfu9qSeDqRmQ5E9,Somewhat Satisfied,Yes,No,Somewhat good,Yes,0
R_krKrg1RLNUMj6i3,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_0OFu9leWD8va0tX,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,0
R_iwfehBAW9NbIEm2,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_30TO7I0ZiwfL9Ba,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat good,Yes,1
R_4JMQc3HD5cqY6ws,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_d8ZWEU1bPC1VEqT,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_4Pu8kgXIj514dBO,Very satisfied,Yes,No,Very good,Yes,1
R_ipatumnl0ZNRHci,Very satisfied,Yes,No,Neither good or bad,No,1
R_2rcoATbaw6d41g8,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_dhvqK1rgimqinZe,Somewhat Satisfied,Don't know,No,Somewhat good,Yes,1
R_o2yk4hYdEmEd20W,Somewhat Satisfied,Don't know,No,Somewhat good,Yes,1
R_m6WPk0xXW2TnZfx,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_alMLCWGZZn8rXeR,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_ih4SZKNX8507d4m,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_0AmsnFaELlR72aJ,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_jWuPI4KyPsNXhKL,Very satisfied,Yes,No,Somewhat good,Don't know,1
R_1UF0damzmQ5r20h,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_2FXp32z6VLTzDqa,Very satisfied,Yes,Yes,Very good,Yes,1
R_kPh1UHctgCqLWvA,Very satisfied,Yes,No,Somewhat good,Yes,1
R_2tHmy0QvaDEQMkN,Very satisfied,Yes,No,Very good,Yes,1
R_fpENXAsnhJMdPyk,Very satisfied,Yes,Don't know,Somewhat good,Yes,1
R_b2cxxSe5cNITTD8,Very satisfied,Yes,Yes,Somewhat good,Yes,0
R_jSEN6NK7P6xVxcv,Somewhat Satisfied,Don't know,No,Somewhat good,Don't know,0
R_17uawWgaUI1FY5Y,Somewhat Satisfied,Don't know,No,Somewhat good,No,0
R_bMJbqhji4VJZaPM,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_0SKxaouunF4imBC,Very satisfied,Yes,No,Somewhat good,Yes,1
R_aKrgS8tYCvKWHOJ,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_8M8aOnCUoJxfnQH,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_hv9kRANPq862WKk,Very satisfied,Yes,Yes,Somewhat good,Yes,0
R_e3hsgA1onQ2Sp2D,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_mt3kGuefAYC1qQk,Very satisfied,Yes,Yes,Very good,Yes,1
R_9fa5QhWrjDf0gQQ,Very satisfied,Yes,Yes,Very good,Yes,1
R_jvgvXTt1RVdnLoJ,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_fBiwBoZBGG30Y4B,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1IcrYazLwMgmAjj,Very satisfied,Yes,Yes,Very good,Yes,1
R_jDmKxhitOJPzzNE,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_2bENWWxvK3u03YK,Very satisfied,Yes,Yes,Very good,Yes,1
R_1AITFSgV3DsUAQg,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,0
R_0uin40JqxG7b9Ff,Very satisfied,Yes,No,Very good,Yes,1
R_27X0nav36x3e9eT,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_osDyUoY31aiiyDe,Somewhat Satisfied,Yes,No,Somewhat good,Yes,0
R_54Xkuubf3hvNsZi,Very satisfied,Yes,No,Very good,Yes,0
R_af1uUB0cRs1JR6m,Somewhat Satisfied,No,No,Very good,Yes,1
R_5kuV4uYfbY77jgL,Very satisfied,Yes,No,Somewhat good,Yes,1
R_cBkQtishTW9L97F,Somewhat Satisfied,Yes,Yes,Very good,Yes,0
R_69ZopID3bg9uzeN,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_fy6yzeMobhEJaod,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_aa1nNZ6ECFpTUpN,Very satisfied,Yes,No,Very good,Yes,1
R_gaB3DzLc0ZcVssE,Somewhat Satisfied,Yes,Yes,Somewhat bad,Yes,1
R_jHibdeH4uTsLYX3,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_mTLbcMMEQcEhXaI,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_2GKNYQDRx2Tzq5p,Somewhat Satisfied,Yes,No,Very good,Yes,1
R_20XISZvPQMvjBRl,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_6ybOlQjYNPKhRh4,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_jCnrTAlpGbgAx1v,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_3E2uBpX4kw8jT1z,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,No,0
R_5zIzbqboW7VitGq,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_mzVyquQUDg5QQhJ,Very satisfied,Yes,Yes,Very good,Yes,1
R_2PgKZ7JBsakOJ2E,Somewhat Satisfied,Yes,No,Somewhat good,Don't know,1
R_5gSkVFSnDmv9aal,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_nqdHHztgxuDfoGn,Very satisfied,Yes,No,Very good,Yes,1
R_lzxE7QL4kl5Nmob,Very satisfied,No,Yes,Somewhat bad,No,1
R_g2AdMvcmGkhxquN,Somewhat Satisfied,Don't know,No,Somewhat good,Don't know,1
R_jozg9ywpjxoTEod,Somewhat Satisfied,Yes,No,Somewhat bad,No,0
R_1EnXPH5qlzQRRym,Very satisfied,Don't know,No,Neither good or bad,No,0
R_l9l0rEPbWlc6iYt,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_iPnLfJaFvmXJHiT,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,0
R_7rKp8S9GIltOtJ0,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_0rZFcfU9EO34bNO,Somewhat Satisfied,Yes,Yes,Very good,Don't know,1
R_2LOAWhJrYd2IGsR,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_47TsptZ2z2M3jNo,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_h0ELDIicIrzJxtk,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_o32qTvCHyc2u2oG,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_o9ft4DubnJPbhO4,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_l8w9BjSw9q2HMdu,Very satisfied,Yes,Yes,Very good,Yes,1
R_n2gnBj8ur4ogyD1,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Yes,1
R_ko8PIbzcBNfACOc,Neither satisfied nor dissatisfied,Don't know,No,Very bad,Don't know,0
R_nE2qEQbDTP8uBnb,Somewhat Satisfied,No,No,Somewhat good,Yes,1
R_jd8JRl55EUyO5jr,Very satisfied,Yes,Yes,Very good,Yes,1
R_ld0wBfVQKAxUjkH,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_88FVixS9UNDlzdN,Somewhat Satisfied,Don't know,No,Neither good or bad,Don't know,1
R_73u9Kwrf0EnFHcb,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_6U6MYmmrEXkyfXo,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_0qcleMW4STzIW8L,Somewhat Satisfied,No,Yes,Neither good or bad,Yes,0
R_eH2hZ0zw2wNEg7u,Very satisfied,Yes,Yes,Neither good or bad,Yes,1
R_kPzGqeMs5JQPKa1,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_6ejOzovzgcTcpwc,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_h8ulEQLzrJUdJi9,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_b3obeWdVhzZt8fq,Very satisfied,Yes,Yes,Very good,Yes,1
R_b3UiqwLfk5fwISx,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_8O30Hv9XBYgsC8Q,Very satisfied,Yes,Yes,Very good,Yes,1
R_jd55iFeqPdROQU3,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_7gpOLsEzCTzvpAH,Somewhat Satisfied,Yes,Yes,Neither good or bad,Yes,1
R_82mhEtaB7ewbEhd,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_e6y5myCzDKqA6iA,Very satisfied,Yes,Yes,Very good,Yes,1
R_38zI7adaDetiW3x,Very satisfied,Yes,Yes,Very good,Yes,1
R_1DgC75OWQesXNe7,Very satisfied,Yes,Yes,Very good,Yes,1
R_eXd7lJ5pHh47enZ,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_7VcLyeU1ciFjnYz,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_bvcTWOgbwo9G93J,Very satisfied,Yes,Yes,Very good,Yes,1
R_o92QygMtNsvKMaj,Very satisfied,Yes,No,Somewhat good,Yes,1
R_lWiXIgL0xaS2SDy,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_1jsJn0d91fS10lc,Somewhat Satisfied,Don't know,No,Somewhat good,Yes,1
R_1OGH4XFEyQBxvlI,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_1CLvlrs6VsynSXZ,Somewhat Satisfied,Yes,No,Somewhat good,No,1
R_d2A4UMFmBSRZK2P,Very satisfied,Yes,Yes,Somewhat good,No,1
R_byvJsQxqpbZ5Qwy,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_1fNF9pQ32nnNGd5,Somewhat Satisfied,Yes,Yes,Neither good or bad,Don't know,1
R_iy2hWkaGoF1QPYH,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Yes,1
R_h72ROttKFOgMXdp,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_7fEO47UrBBmLSlq,Very satisfied,Yes,No,Somewhat good,Yes,1
R_51ltUr1flpDZLKX,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_eXFzAo2u5nfFm7m,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,1
R_e70UBnbygVCpm5N,Very satisfied,Yes,Yes,Very good,Yes,1
R_6PT8pqBNchXGg8l,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_haJFoBboHnMhwY2,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_8XGFDG21wfltbCH,Very satisfied,Yes,Yes,Somewhat good,Don't know,1
R_i3Qt9xUprUX9hYo,Very satisfied,No,No,Neither good or bad,Don't know,1
R_5xHk0s3XIQlLo7Y,Very satisfied,No,Yes,Very good,Yes,0
R_ld5hP8elttL3mxm,Very satisfied,No,No,Very good,Yes,0
R_569NTZHodJ86erM,Somewhat Satisfied,Yes,No,Somewhat good,Yes,0
R_6UPfcjHpoBlAGEt,Somewhat Satisfied,Yes,Yes,Very good,Yes,1
R_o2mlCeU8roOUbPY,Very satisfied,Yes,Yes,Very good,Yes,1
R_nN0JGPFLxmWzPNc,Very satisfied,No,Yes,Neither good or bad,Yes,1
R_19GWnfBsied4svT,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_jjLzIancMLGBhzE,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,1
R_ahQBrJCt0AbwbCu,Somewhat Satisfied,Yes,Yes,Very good,Yes,0
R_2wpMxWbxGAWnab3,Somewhat Satisfied,Don't know,No,Neither good or bad,Don't know,1
R_mPREE5jj7fQ82Jv,Very satisfied,Don't know,Yes,Somewhat good,Yes,1
R_8pEqM5GNNzoSKnV,Very satisfied,Yes,No,Somewhat good,Don't know,1
R_nQmXtGDjLQchSAB,Somewhat Satisfied,Yes,No,Neither good or bad,Don't know,1
R_5dXzvMzzVMccjaN,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_eHe4Mt844ctvhaV,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_fhZhlOJ6IaPi8tQ,Very satisfied,Yes,Yes,Very good,Yes,1
R_5AgvSu7fZgpSVxp,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_4jMmkTt8nTYmj6o,Very satisfied,Yes,Yes,Very good,Yes,1
R_nW9QRjKsFJjGVo4,Very satisfied,Yes,Yes,Very good,Yes,1
R_3uQ5IMPpBdxfoiA,Very satisfied,Yes,No,Neither good or bad,No,1
R_lSgzfdtDUebxWGx,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_1h86388rnNTjElp,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat good,Yes,1
R_hEbdA9AbgG61PrS,Very satisfied,Yes,Yes,Very good,Yes,1
R_fpofeoyO1GAVXEl,Very satisfied,Yes,Yes,Very good,Yes,1
R_bBnzwIdTB8OfUBr,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_lnYSOGii3zyj24i,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Yes,1
R_l54gagCWxh4xW8e,Very satisfied,Yes,Yes,Very good,Yes,1
R_ooXppP5n89KYOBd,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_cqOQDkRQSdHSJfq,Very satisfied,Yes,Yes,Very good,Yes,1
R_cVbu8FmoFJoxH9X,Very satisfied,Yes,Yes,Very good,Don't know,1
R_9EjYnBcJMHANytb,Very satisfied,Yes,No,Very good,No,1
R_o0v57oTH1qmJ0Kl,Very satisfied,Yes,No,Somewhat good,Don't know,1
R_k78MInbNNwn7mRo,Very satisfied,Yes,Yes,Very good,Yes,1
R_e8Rxmwp1lUSC5Ns,Very satisfied,Yes,Yes,Very good,Yes,1
R_g1LxH0tPA4v94fr,Very satisfied,Yes,Yes,Very good,Yes,1
R_d41USbgeh2n7nhh,Very satisfied,Yes,Yes,Very good,Yes,1
R_iOmxHaAYEedGNgW,Very satisfied,Yes,Yes,Very good,Yes,1
R_kgDifVpmjY0upyh,Very satisfied,Yes,Yes,Very good,Yes,1
R_3jzZJwRPdLIVh5x,Very satisfied,Yes,Yes,Very good,Yes,1
R_9SkFZ5vVfzcvPCx,Very satisfied,Yes,Yes,Somewhat good,Don't know,0
R_fWzI6Io8xSzm7MH,Very satisfied,Yes,Yes,Very good,Yes,1
R_l6wPWGtPR5fvSRk,Very satisfied,Yes,No,Somewhat good,No,0
R_jX6XXQ3v5PiOZZY,Somewhat Satisfied,Yes,Yes,Somewhat good,Yes,0
R_6RzCKjA2hZ6Y8xW,Very satisfied,Yes,No,Somewhat good,Yes,0
R_i9N3Hy6kOxOLRhZ,Very satisfied,Yes,Yes,Very good,Yes,1
R_dtRdZ00dLZX8211,Very satisfied,Yes,Yes,Very good,Yes,1
R_hmUAYydgqjornG1,Very satisfied,Yes,Yes,Very good,Yes,1
R_kJjwXczpmrCJj9J,Very satisfied,Yes,Yes,Very good,Yes,1
R_lwxiDX4nZCzsFJe,Very satisfied,Yes,Yes,Very good,Yes,1
R_3FaVmOs3WwebdhN,Very satisfied,Yes,Yes,Very good,Yes,1
R_fN0IAagir0q7fiP,Very satisfied,Yes,Yes,Very good,Yes,1
R_ifiEtvMypzzFfxt,Very satisfied,Yes,Yes,Very good,Yes,1
R_lZNprz5Ht0jJWtE,Very satisfied,Yes,Yes,Very good,Yes,1
R_o8HUj4g0GBhB6yO,Very satisfied,Yes,Yes,Very good,Yes,1
R_0iOPTNg14SF4MZl,Very satisfied,Yes,Yes,Very good,Yes,1
R_2aPWNvdPaTACILc,Very satisfied,Yes,Yes,Very good,Yes,1
R_6iYNx6dp4YWgCha,Very satisfied,Yes,Yes,Very good,Yes,1
R_67iTmUWLgNR6yrJ,Very satisfied,Yes,Yes,Very good,Yes,1
R_cBGaT1d4aZRMPjZ,Very satisfied,Yes,Yes,Very good,Yes,1
R_nPlEG2h3i2jKscL,Very satisfied,Yes,Yes,Very good,Yes,1
R_nkVmDnqop9NNo5J,Very satisfied,Yes,Yes,Somewhat good,Yes,0
R_2BL3bKwTxcwZlyV,Very satisfied,Yes,No,Somewhat good,Yes,1
R_itjxQor7DzuP9Vb,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Don't know,1
R_bSOZlp6wTbKsEJt,Somewhat Satisfied,Yes,Don't know,Somewhat good,Yes,1
R_ogvFDqTMPvuHywm,Very satisfied,Yes,No,Somewhat good,Yes,1
R_mOpauF0chC8xI5F,Somewhat Satisfied,Yes,No,Neither good or bad,Yes,1
R_6VMliASasVoojzc,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_6TMi4PXZy0KRTk0,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_mQswg0MzjK5nXAI,Very satisfied,Yes,Yes,Very good,Yes,1
R_hNKzwaKY86l6pI5,Very satisfied,Yes,No,Somewhat good,Yes,1
R_asYcCwo7F21HY4R,Very satisfied,Yes,No,Very good,Yes,1
R_eGD2gnxvan27mHS,Neither satisfied nor dissatisfied,Yes,No,Somewhat good,Yes,0
R_lr3s4MLhKW1zg0L,Very satisfied,Yes,No,Somewhat good,Yes,1
R_1iy1g7c1nmWckC2,Somewhat dissatisfied,Yes,No,Neither good or bad,No,0
R_1DqAasi7CwqLuV1,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_2gJ90pWvVyzKe33,Very satisfied,Yes,Yes,Very good,Yes,1
R_d7BXbPKrYZbVRqW,Very satisfied,Yes,Yes,Very good,No,0
R_m9RSIQlzIv4gcyb,Very satisfied,Yes,Yes,Somewhat good,Yes,1
R_g7jYQOBoSdLdxv9,Somewhat Satisfied,Yes,No,Neither good or bad,Don't know,1
R_8mTfPCwm4UbiN7d,Very satisfied,Yes,No,Very good,Yes,1
R_jBiLdNkOiftfQ4N,Very satisfied,Yes,Yes,Very good,Yes,1
R_opZm5hUqJsegWbY,Very satisfied,Don't know,Yes,Very good,Don't know,1
R_2tyu7hXAvuNcHcd,Very satisfied,Don't know,Yes,Somewhat good,Yes,1
R_lhvsYvKlWddo6qO,Somewhat Satisfied,Yes,No,Somewhat good,Yes,1
R_2co5yRf9gdsoLP9,Very satisfied,Yes,No,Somewhat good,Yes,0
R_g0MBtGLEXxBubf5,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,0
R_5CkQTuMgnQH7XFW,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Yes,0
R_8iyuFvLuIv7ag58,Very satisfied,Yes,Yes,Very good,Yes,1
R_cmY5lS2iKTqsyEh,Very satisfied,Don't know,No,Neither good or bad,No,0
R_0hvpkKqoez8fPs2,Neither satisfied nor dissatisfied,Yes,Yes,Very good,Yes,1
R_aIC0fzj3YUO0YZW,Neither satisfied nor dissatisfied,No,No,Somewhat bad,No,0
