worker_type_core,understand_contract,entity_tenure_total_months,workplace_satis_core,trust_leadership_core,living_wage_tf_core,conditions_rate_core,safety_core,accident_last_year,injury_last_year,covid_safety_measures_core,return_next_season_core,pressure_to_work_core,factory_recommend_tf_core
Permanent,Yes,4,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,21,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,12,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,96,Very satisfied,No,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly Agree,7
Permanent,Yes,16,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,48,Neither satisfied nor dissatisfied,No,Yes,Neither good or bad,Strongly disagree,Yes,1 occasion,Strongly Agree,Don't know,Strongly disagree,6
Permanent,Yes,5,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,1,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,30,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,13,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,3,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,30,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,28,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,18,Neither satisfied nor dissatisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Don't know,Strongly disagree,6
Permanent,Yes,24,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,No,31,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,29,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat disagree,No,,Agree nor disagree,Yes,Strongly disagree,7
Permanent,Yes,35,Very satisfied,Yes,Yes,Very good,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,9
Permanent,Yes,12,Somewhat Satisfied,No,No,Neither good or bad,Agree nor disagree,No,,Agree nor disagree,Yes,Strongly disagree,8
Permanent,Yes,12,Very satisfied,Yes,Don't know,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,11,Very satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,31,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,7
Permanent,Yes,23,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,6
Permanent,Yes,6,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,No,7,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,24,Very satisfied,Refused,No,Somewhat good,Agree nor disagree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,14,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,24,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Somewhat agree,Yes,Somewhat agree,8
Permanent,Yes,6,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,13,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly disagree,Yes,Strongly disagree,10
Permanent,No,6,Somewhat Satisfied,Yes,No,Somewhat bad,Agree nor disagree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,30,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Agree nor disagree,Yes,Strongly disagree,9
Permanent,Yes,6,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,8
Temporary,Yes,2,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Somewhat disagree,Yes,Strongly disagree,10
Permanent,Yes,48,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,132,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Somewhat disagree,No,,Strongly Agree,Yes,Somewhat disagree,2
Permanent,Yes,32,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,12,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,16,Somewhat Satisfied,Yes,No,Neither good or bad,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,20,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,12,Somewhat Satisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,8
Permanent,Yes,36,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,16,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Agree nor disagree,No,,Somewhat agree,Yes,Neither agree nor disagree,6
Permanent,Yes,30,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Somewhat agree,Yes,1 occasion,Somewhat agree,Yes,Somewhat agree,6
Permanent,Yes,18,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,7
Permanent,Yes,12,Somewhat Satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,24,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,36,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Somewhat disagree,10
Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,9
Permanent,Yes,32,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Agree nor disagree,Yes,Strongly disagree,9
Permanent,Yes,26,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat agree,8
Permanent,Yes,12,Somewhat Satisfied,Don't know,Yes,Somewhat bad,Somewhat agree,No,,Strongly disagree,Yes,Somewhat agree,8
Permanent,Yes,20,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Temporary,Yes,12,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Don't know,Yes,42,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,30,Very satisfied,Yes,No,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,48,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Neither agree nor disagree,10
Permanent,Yes,4,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Agree nor disagree,No,,Somewhat disagree,Yes,Neither agree nor disagree,8
Permanent,Yes,5,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,No,24,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Somewhat disagree,Yes,Strongly disagree,10
Permanent,Yes,24,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Somewhat disagree,No,,Somewhat disagree,No,Somewhat agree,4
Permanent,No,13,Somewhat dissatisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Strongly disagree,No,Strongly Agree,7
Permanent,No,7,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,14,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,8
Temporary,Yes,7,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Temporary,Yes,24,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,84,Somewhat Satisfied,Don't know,No,Neither good or bad,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,7
Permanent,Yes,12,Very satisfied,Yes,Yes,Somewhat good,Somewhat disagree,No,,Strongly Agree,Yes,Neither agree nor disagree,7
Permanent,Yes,24,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,120,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,18,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Agree nor disagree,Yes,Strongly disagree,10
Permanent,Yes,7,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat disagree,10
Permanent,Yes,31,Very satisfied,Yes,Yes,Neither good or bad,Agree nor disagree,No,,Somewhat agree,Yes,Strongly disagree,9
Don't know,Yes,10,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Temporary,Yes,8,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,12,Very satisfied,Yes,No,Neither good or bad,Agree nor disagree,No,,Somewhat agree,Yes,Strongly disagree,9
Temporary,Yes,1,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,9
Temporary,Yes,1,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,No,Strongly disagree,8
Temporary,Yes,15,Somewhat Satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly disagree,Yes,Strongly disagree,10
Permanent,Yes,60,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly disagree,Yes,Strongly disagree,1
Permanent,No,24,Very satisfied,Yes,No,Neither good or bad,Somewhat agree,Yes,1 occasion,Somewhat agree,No,Somewhat agree,8
Permanent,Yes,24,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,Yes,1 occasion,Somewhat disagree,Yes,Somewhat agree,8
Permanent,Yes,59,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,72,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,No,11,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,Yes,Never sustained an injury while at this job,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,6,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,36,Somewhat Satisfied,Yes,No,Neither good or bad,Agree nor disagree,No,,Agree nor disagree,Don't know,Somewhat disagree,7
Permanent,Yes,20,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,No,32,Neither satisfied nor dissatisfied,No,No,Somewhat bad,Strongly Agree,No,,Strongly disagree,No,Somewhat agree,7
Temporary,Yes,3,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,3,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,26,Somewhat dissatisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat disagree,8
Permanent,Yes,31,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,30,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,24,Somewhat Satisfied,Yes,No,Neither good or bad,Agree nor disagree,No,,Strongly disagree,Yes,Strongly disagree,7
Permanent,Yes,8,Somewhat Satisfied,Yes,No,Neither good or bad,Somewhat agree,No,,Somewhat agree,Yes,Neither agree nor disagree,6
Permanent,Yes,5,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Don't know,36,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,Yes,2 occasions,Somewhat agree,Yes,Strongly disagree,8
Permanent,Yes,8,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat agree,10
Permanent,Yes,32,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,9
Permanent,Yes,20,Somewhat Satisfied,No,Yes,Neither good or bad,Agree nor disagree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,5,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,9
Permanent,Yes,32,Very satisfied,Yes,No,Very good,Agree nor disagree,Yes,1 occasion,Strongly Agree,Don't know,Strongly disagree,9
Permanent,Yes,30,Very satisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,,Agree nor disagree,Yes,Somewhat agree,7
Permanent,Yes,27,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Somewhat disagree,Don't know,Strongly disagree,8
Permanent,Yes,36,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,14,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Somewhat disagree,10
Permanent,Yes,3,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,12,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,36,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Agree nor disagree,No,,Agree nor disagree,Yes,Strongly disagree,6
Permanent,No,30,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,16,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Temporary,Yes,3,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,32,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,7,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,18,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,36,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,30,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,11,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,5
Permanent,Yes,10,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,36,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,2,Somewhat Satisfied,Don't know,Yes,Somewhat good,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,10
Temporary,Yes,1,Very satisfied,Yes,No,Very good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,24,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Don't know,15,Somewhat Satisfied,No,No,Neither good or bad,Agree nor disagree,No,,Somewhat agree,Yes,Neither agree nor disagree,8
Permanent,No,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,No,36,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Somewhat agree,9
Permanent,No,12,Very satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,5,Very satisfied,Yes,Yes,Very good,Somewhat agree,No,,Agree nor disagree,Yes,Strongly disagree,10
Permanent,Yes,9,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Don't know,Strongly disagree,9
Temporary,Yes,3,Very satisfied,No,Yes,Very good,Strongly Agree,No,,Agree nor disagree,Yes,Strongly disagree,10
Permanent,Yes,78,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Strongly disagree,No,,Agree nor disagree,Yes,Strongly disagree,5
Permanent,Yes,12,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Somewhat agree,No,,Strongly Agree,Yes,Somewhat disagree,10
Permanent,Yes,4,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Don't know,Strongly disagree,10
Permanent,Yes,11,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,5
Permanent,Yes,11,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,60,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Agree nor disagree,Yes,2 occasions,Strongly Agree,Don't know,Somewhat agree,8
Permanent,Yes,24,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,2,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,5
Temporary,Yes,12,Refused,Yes,No,Neither good or bad,Somewhat disagree,No,,Strongly disagree,Don't know,Strongly disagree,6
Don't know,Don't know,12,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,22,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,No,7,Very satisfied,Yes,Yes,Somewhat bad,Somewhat disagree,No,,Somewhat agree,Yes,Strongly disagree,9
Temporary,Yes,5,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,No,14,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,1,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,0,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,1,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,132,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,22,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Agree nor disagree,Don't know,Strongly disagree,10
Permanent,No,4,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Somewhat agree,No,,Somewhat agree,Don't know,Strongly disagree,8
Permanent,No,30,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,1,Neither satisfied nor dissatisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,8
Temporary,Yes,1,Somewhat Satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,32,Somewhat Satisfied,Yes,No,Somewhat bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,60,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,5,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,7
Temporary,Yes,20,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,7
Permanent,Yes,7,Somewhat Satisfied,Yes,No,Somewhat bad,Somewhat disagree,No,,Somewhat agree,Yes,Strongly Agree,9
Permanent,Yes,14,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly disagree,Yes,Never sustained an injury while at this job,Strongly disagree,Don't know,Strongly disagree,7
Don't know,Yes,2,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,No,42,Somewhat dissatisfied,No,No,Neither good or bad,Somewhat disagree,Yes,1 occasion,Strongly Agree,Don't know,Strongly disagree,8
Permanent,Yes,2,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,4,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,8
Temporary,Yes,1,Neither satisfied nor dissatisfied,Yes,Yes,Very good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,10
Don't know,Yes,2,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Don't know,Strongly disagree,8
Permanent,Yes,18,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,8
Permanent,Yes,18,Very satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,,Somewhat agree,Yes,Neither agree nor disagree,9
Permanent,No,3,Neither satisfied nor dissatisfied,Don't know,Yes,Neither good or bad,Somewhat disagree,No,,Strongly Agree,Yes,Strongly disagree,6
Don't know,Yes,1,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Somewhat agree,No,,Somewhat agree,Don't know,Strongly disagree,9
